,product_url,number_of_bids,Name,color,number_of_views,Price,pic,Number sold,ship,SellerFeedback
1955,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/122073442272?var=&hash=item1c6c24e7e0:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Factory Unlocked Space Gray Silver Gold AT&T T-Mobile, Space Grey Silver Gold,7 viewed per hour,US $209.97,http://i.ebayimg.com/images/g/JKsAAOSw44BYG~W7/s-l300.jpg,407 sold,FREE,98.7% ÊPositive feedback
1956,http://www.ebay.com/itm/Apple-iPhone-6-128GB-GSM-Factory-UNLOCKED-Gold-Grey-Silver-Smartphone-CellPhone-/401264511701?var=&hash=item5d6d3a8ad5:m:mL_r_mL2WyX0orhuJSvjxAA,NA,Apple iPhone 6-128GB GSM Factory UNLOCKED Gold Grey Silver Smartphone CellPhone*, Space Grey Silver Gold,NA,US $299.95,http://i.ebayimg.com/images/g/Gt8AAOSwaB5Xo76l/s-l300.jpg,25 sold,FREE,98.8% ÊPositive feedback
1957,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Mint-A-/252658106994?var=&hash=item3ad398c272:m:mShsNknAHYl9qraHCJxYXZg,NA,Apple iPhone 6 16GB 64GB 128GB GSM Factory Unlocked Smartphone  Mint A+, Gold Gray Silver,NA,US $266.00,http://i.ebayimg.com/images/g/QjoAAOSwlndZHP7C/s-l300.jpg,23 sold,FREE,99.4% ÊPositive feedback
1958,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-Verizon-4G-GSM-Unlocked-Smartphone-New-other-/281994725671?var=&hash=item41a8320927:m:m2Buo8MSy8T6ogcwvpSmnIg,NA,Apple iPhone 6 16GB 64GB 128GB Verizon 4G + GSM Unlocked Smartphone New other, Space Gray Gold[out of stock] Silver[out of stock],3 viewed per hour,US $266.95,http://i.ebayimg.com/images/g/hTMAAOSwGYVW~qUf/s-l300.jpg,101 sold,FREE,99.5% ÊPositive feedback
1959,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-GSM-Unlocked-/231771058141?var=&hash=item35f6a1afdd:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB GSM Unlocked, Gold[out of stock] Silver[out of stock] Space Gray,33 viewed per hour,US $229.99,http://i.ebayimg.com/images/g/6okAAOSwTuJYsNzU/s-l300.jpg,"9,111 sold",FREE,97.2% ÊPositive feedback
1960,http://www.ebay.com/itm/Apple-iPhone-6-A1586-16GB-GSM-Unlocked-Smartphone-Space-Gray-Fair-/201637810813?hash=item2ef28cd27d:g:hJEAAOSw3xJXoSdf,NA,Apple iPhone 6 A1586 16GB GSM Unlocked Smartphone-Spa, NA,17 viewed per day,US $199.99,http://i.ebayimg.com/images/g/hJEAAOSw3xJXoSdf/s-l300.jpg,82 sold,FREE,98.9% ÊPositive feedback
1961,http://www.ebay.com/itm/Apple-iPhone-6s-Plus-Factory-Unlocked-A1687-Verizon-Unlocked-16-64-128GB-Phone-/162528313613?var=&hash=item25d771410d:m:mWqZo_Ge9GsfmMOgYBop4yg,NA,Apple iPhone 6s Plus Factory Unlocked A1687 Verizon Unlocked - 16/64/128GB Phone, iPhone 6s Plus iPhone 6s iPhone 6 Plus iPhone 6 iPhone 5s iPhone 4s,656 viewed per day,US $138.99,http://i.ebayimg.com/images/g/fhYAAOSw8lpZJnzS/s-l300.jpg,5 inquiries,FREE,98.8% ÊPositive feedback
1962,http://www.ebay.com/itm/NEW-Apple-iPhone-6-64GB-GSM-Factoy-Unlocked-Gold-Silver-Space-Gray-Smartphone-/282450226994?var=&hash=item41c3586f32:m:mV6q2niezIJHBcyrFg_PU4g,NA,NEW Apple iPhone 6- 64GB GSM Factoy Unlocked -Gold-Silver- Space Gray-Smartphon, iPhone 6,8 viewed per hour,US $389.00,http://i.ebayimg.com/images/g/vlUAAOSwaeRZEL7u/s-l300.jpg,45 sold,FREE,99.3% ÊPositive feedback
1963,http://www.ebay.com/itm/Apple-iPhone-6-a1549-64GB-Smartphone-AT-T-Unlocked-/152545130451?var=&hash=item238465f7d3:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 64GB Smartphone AT&T Unlocked, Gold Silver Space Gray,66 viewed per day,US $279.99,http://i.ebayimg.com/images/g/kS0AAOSwKytZFITt/s-l300.jpg,74 sold,FREE,98.4% ÊPositive feedback
1964,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Gold-Unlocked-Smartphone-/172698590506?hash=item2835a35d2a:g:TMcAAOSwhvFZJe~h,1,Apple iPhone 6 - 16GB - Gold (Unlocked) Smartphone , NA,NA,NA,http://i.ebayimg.com/images/g/TMcAAOSwhvFZJe~h/s-l300.jpg,Limited time remaining,FREE,100% ÊPositive feedback
1965,http://www.ebay.com/itm/Apple-iPhone-6-Sprint-Smartphone-16GB-64GB-128GB-VERY-GOOD-Condition-/292091554301?var=&hash=item44020369fd:m:mnjl17sjmU_PFyZS9tY6McA,NA,"Apple iPhone 6 (Sprint) Smartphone 16GB, 64GB, 128GB VERY GOOD Condition", 16GB 64GB[out of stock] 128GB[out of stock],34 viewed per day,US $249.95,http://i.ebayimg.com/images/g/WM0AAOSwIWVY-MUO/s-l300.jpg,29 sold,NA,100% ÊPositive feedback
1966,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Unlocked-Smartphone-a1549-ATT-T-Mobile-Verizon-/262205935100?var=&hash=item3d0cb10dfc:m:msVFleCeUQcOjI11rQUO3nQ,NA,Apple iPhone 6 128GB Unlocked Smartphone a1549 ATT T-Mobile Verizon, GOLD[out of stock] GRAY SILVER,236 viewed per day,US $279.99,http://i.ebayimg.com/images/g/A08AAOSwYaFWewob/s-l300.jpg,757 sold,FREE,96.5% ÊPositive feedback
1967,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Space-Gray-Unlocked-Smartphone-/322532654174?hash=item4b1871bc5e:g:dlIAAOSwjqVZKe8a,18,Apple iPhone 6 - 16GB - Space Gray (Unlocked) Smartphone , NA,NA,NA,http://i.ebayimg.com/images/g/dlIAAOSwjqVZKe8a/s-l300.jpg,Limited time remaining,NA,100% ÊPositive feedback
1968,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Verizon-Wireless-4G-LTE-Space-Gray-Silver-Gold-/122077140322?var=&hash=item1c6c5d5562:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Verizon Wireless 4G LTE -  Space Gray Silver Gold, Space Grey Silver Gold,100 viewed per day,US $209.97,http://i.ebayimg.com/images/g/lagAAOSwcUBYG~ej/s-l300.jpg,253 sold,FREE,98.7% ÊPositive feedback
1969,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-Verizon-Unlocked-/331600322791?var=&hash=item4d34eb60e7:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB Verizon Unlocked, Gold[out of stock] Silver[out of stock] Space Gray,23 viewed per hour,US $229.99,http://i.ebayimg.com/images/g/rpMAAOSwYHxWGNe6/s-l300.jpg,"7,869 sold",FREE,97.2% ÊPositive feedback
1970,http://www.ebay.com/itm/Apple-iPhone-6-16GB-GSM-Unlocked-Smartphone-Gold-Gray-Silver-/311574750590?var=&hash=item488b4d657e:m:m6frKH7710xBtHZ0TAc3i4A,NA,Apple iPhone 6 - 16GB (GSM Unlocked) Smartphone Gold Gray Silver, Silver Space Gray Gold,476 viewed per day,US $219.88,http://i.ebayimg.com/images/g/ZzIAAOSwEeFVU6Cd/s-l300.jpg,"2,034 sold",FREE,98.8% ÊPositive feedback
1971,http://www.ebay.com/itm/Unlocked-Verizon-Apple-iPhone-6-GSM-SmartPhone-Gold-Gray-Silver-16GB-64GB-128GB-/201733204001?var=&hash=item2ef83c6821:m:mescTNvLVL3ws9OH4-5ph6g,NA,Unlocked Verizon Apple iPhone 6 GSM SmartPhone Gold Gray Silver 16GB 64GB 128GB, Gold Space Gray Silver,109 viewed per day,US $224.99,http://i.ebayimg.com/images/g/hBwAAOSwj85YNl~L/s-l300.jpg,132 sold,FREE,98.2% ÊPositive feedback
1972,http://www.ebay.com/itm/Apple-iPhone-6-Plus-64GB-Factory-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/382086658922?var=&hash=item58f623bb6a:m:m355GTsNhbWhpGmb6OK8tWA,NA,Apple iPhone 6 Plus 64GB Factory Unlocked Space Gray Silver Gold AT&T T-Mobile , iPhone 6S Plus iPhone 6S iPhone 6 Plus iPhone 6 iPhone 5S iPhone 4S,14 viewed per hour,NA,http://i.ebayimg.com/images/g/CxQAAOSwR29ZG-9O/s-l300.jpg,Experienced seller,$10.00 ,96.5% ÊPositive feedback
1973,http://www.ebay.com/itm/Apple-iPhone-5-5C-5S-6-6-Plus-6S-6S-Plus-GSM-Factory-Unlocked-Smartphone-/122346913382?var=&hash=item1c7c71be66:m:mYwgm6nUIr0pzElsxpFuqfQ,NA,"Apple iPhone 5, 5C, 5S, 6, 6 Plus, 6S, 6S Plus - GSM Factory Unlocked Smartphone", iPhone 5 iPhone 5c iPhone 5s iPhone 6 iPhone 6 Plus iPhone 6s iPhone 6s Plus[out of stock],820 viewed per day,US $109.99,http://i.ebayimg.com/images/g/A9cAAOSwdGFYomhk/s-l300.jpg,824 sold,FREE,98.8% ÊPositive feedback
1974,http://www.ebay.com/itm/Rose-Gold-Space-Gray-iPhone-6S-Plus-128GB-Factory-UNLOCKED-TMobile-Straight-Talk-/361977531486?var=&hash=item54478acc5e:m:mlum5t2erYm-aQlhLyikUcw,NA,Rose Gold Space Gray iPhone 6S Plus 128GB Factory UNLOCKED TMobile Straight Talk, iPhone 5s iPhone 6 iPhone 6 Plus iPhone 6s iPhone 6s Plus,25 viewed per hour,US $189.99,http://i.ebayimg.com/images/g/VwMAAOSw-3FZFRbM/s-l300.jpg,20 sold,$14.99 ,96.6% ÊPositive feedback
1975,http://www.ebay.com/itm/Brand-New-Apple-iPhone-6s-Plus-Factory-Unlocked-Gray-Silver-Gold-Pink-16-64-128G-/282491827017?var=&hash=item41c5d33349:m:mTvP-RY1gFzyqo3ZVru9dsA,NA,Brand New Apple iPhone 6s Plus Factory Unlocked Gray Silver Gold Pink 16/64/128G, iPhone 6s Plus iPhone 6s iPhone 6 Plus iPhone 6 iPhone 5s iPhone 4s,2 sold in last hour,NA,http://i.ebayimg.com/images/g/hD8AAOSwYvFZI6Ej/s-l300.jpg,22 sold,FREE,95.9% ÊPositive feedback
1976,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22391794561217d06ea17b204b4d409fc345840920092c%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXehZHybl5XhPU%2BmbH4qjaC3grnGpmTuxGUG10mnNjA67JRjf1BXzDYG3a9ofN1Gwvpm7pp1dRg7Ra2tFAS%2Fd2qZsHwgZtXAbIuMfW0%2BNuyrk4te%2B%2BcHZrWUanu3Wsn%2FayyS%2BfSP7i%2B2J%2FNyvcbaftSksR4kn%2F3dfNdDhEXRYnYnG8d0Zy%2BOcqUZI0BjnfSooRNFyNR2YS5uo8ZAiazRJ3aITu6HkghTYZHdp3S91pt5I1cyNLZfYS5txxpdDiCKnH13bGGga4TRDQpnbBA1k%2BPemAKcLultzmwwfiqvpJLZQZ2d3wI%2BzxEpGtwJaIBb8ajRJf7ZadsBYQ%2Bty%2B%2BzEYOICwDdCkatG2TVEO3FQY%2FjhbQrHiqw4hIg0Ykl59CRplapDoRF6XKIO47ygVBCZKIeHiOOc1NPTFCv3fkaGEnfILZD1mFxTETpeQbU28B7tXf071TSs9U76aUZ16i9JK33rzJA4zPhNvX%2Bsrtl8HpqEpu302Rct22CscAi9PsdALXeuIvwho4%2FUdMtYa%2FWJ91exO6Oyem30j4abmYoe5FpvySyCTsrlI06UoTb8DzI6QkDjH%2F67hK%2Fs5q5FZCgo530%2F8Dagu9ZQdxlHcPHJNxOISAHoj%2BnBnOzPKOX%2BJ5TzBu%2BQvreWWkw5MGl9V%2BqYe1O3CLdRMvEea5l4u3o6cia56pCNETqO3D%2B73cbg78Pirl%2Fvwxgvrsfz9u0gAZRHz1U1VHneLiRw52U2xcg7cHDPEc4yL0Wmkf2tNmLkDJAWicGeAR0yfDDJg66qNRB1EgC0XMyT0v8L2Apaf335dhG43s47dutYsu38BpFWQ8zER6Kslt%2FB4bmGqo8IIjUVHkD%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
1977,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%222629995430753994eae441e7498895921662bd40a164%22%2C%22enc%22%3A%22AQABAAACoLmQa24OtTHRaocrSZUBEXcBz%2FoqJkG%2BYBjDNaJH3x%2BenLcinimXc5CzKL00kbdA6D%2BBcXVe%2FssAzbIcGyuxbGbIsQR6LxCkequdYe%2Bat8cet9ZSUJ%2BABQeFVuwL48RJgjuIO8WW%2FmY%2Ft3WSoprENnm27ts7UCF%2BFGk2Rjr0KFrpzoIAA0voVD9gmrcWAVVJZjEDdVCgs14Zn8%2BT2poIoktGlgkEuXzPiWBKyebkxEnRU6b1WlJNyYeyb1%2FgUijSNAssSkQe4g%2FsiAnnlEKv2Ku1opRbkQ5s9UNH%2BvxM6m4DGZlCDRYdJd4AmcEibSmji5uTCNEfmvxIqJ3NVHDNYInHFY5iFcue4jBQVjJZMeadWm7JtrxZN3F2BMyjChbo%2FC6zwZ%2FtqOkG4JQFp3NveLs4mBgmeuo7dZnpm4gtbVSvO581Zn6HogX2%2FQXT6ZfNVPyELl1wjLK8JQ5EP4BEpTOizCKM68P19g9lL1vfN%2FGxDAEt7YaFwW8RsYM2ERnb4z7yBOK9IhN57V9QpvhfzdsbAC2RxRg%2F8k3h0xP%2FVRsf%2FPEu%2BKVCXRohqBJU7YpU1EISKyAm801BNySZ1uXeyDe1JAeY%2F3DrrTUs5zyqfxaG5y7nOYrdqXurJMiiEDG4Tis09ovW5zwvwD7wtVapOG1WY744j6Ny1%2FIS%2FR8gUdpm%2F0ELK7hapEMrPeIB7YAuctweGK%2BZmo9khp4cCpv6d%2B2tQxgX6vrEm5ziGzX27a4x3cF5E%2B1N%2Bs7h0nGKKe16vmXbjBBPTrU0Ppt%2Frd%2BWQfU2OHraHWI6ypMrotdOG5Q1Kvr0QS36ky3YF922QtgxvjbCvW3D4FsCe5askbggIWwzAtih7VK%2BzHh6tDEg5RYIvYqtUoLQPZOfSACrbH4vNw%3D%3D%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
1978,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-TMobile-AT-T-Metro-PCs-Cricket-/252679872668?var=&hash=item3ad4e4e09c:m:mShsNknAHYl9qraHCJxYXZg,NA,"Apple iPhone 6 16GB ""Factory Unlocked"" TMobile AT&T Metro PCs Cricket ", Gold Gray Silver,10 watched in last 24 hours,US $244.00,http://i.ebayimg.com/images/g/disAAOSwi7RZHSK5/s-l300.jpg,54 sold,FREE,99.4% ÊPositive feedback
1979,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Verizon-GSM-Unlocked-4G-LTE-Space-Gray-Silver-Gold-/131746968922?var=&hash=item1eacbb355a:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Verizon + GSM Unlocked 4G LTE - Space Gray Silver Gold, Space Grey Silver Gold[out of stock],109 viewed per day,US $219.97,http://i.ebayimg.com/images/g/ppAAAOSwal5YG~jJ/s-l300.jpg,"1,354 sold",FREE,98.7% ÊPositive feedback
1980,http://www.ebay.com/itm/Apple-iPhone-6-4-7-64GB-GSM-UNLOCKED-Smartphone-SRF-/331991401144?var=&hash=item4d4c3ac2b8:m:mFgTXZQKUnPN7WArA7yG8cw,NA,"Apple iPhone 6 4.7"" 64GB GSM UNLOCKED Smartphone SRF", Gold[out of stock] Silver[out of stock] Space Gray,117 viewed per hour,US $259.99,http://i.ebayimg.com/images/g/JdIAAOSwpLNX9W2~/s-l300.jpg,"8,597 sold",FREE,98.4% ÊPositive feedback
1981,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22262999502255575c9e67d3b14dcf94b2b3e6395b6a64%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXel1w8tTWkDxLSEwZieWsVYgY9ttxz%2B3b2BPKDcXjjKOiVemDZ5uRhW2hyvvtV5IrX0MoiRU06qfsCGH%2FHrwr5XgwSMW7LZ8q1PGCnIRdbvL%2BbotqHJGs%2FysXMCX25mvCtKraSkU%2B5vTRAhgDnpij1GGc0d58PG5ERQuEArV3RjG40vYvbooT9mrpvGi88nFf%2FVlTvAZqLhX8JBQEDZK%2F%2BHMTbOkOuIR2ZxsWHO9aoL0GVrgexbD%2FM2FzIxyNik7ZRvH7%2FnUKo1lONluPstHpOFtF8K7wG8OqSYe4GQfL5x9HYAgl%2FbAmb%2B66FMD3MJY%2F1tCWz7e4EyH4KIci92b9zfUKFXU6C5dVU1thHrwCQF2ZMSujYpYICsYTWF8%2FjM10vScSbto4lwcfBhI1tDChLa2Y14AUqfbK3c167HEAS2i67AuTktFUuigEBxtGaX5gVf1gV%2BpO6XLJDzt2Dhh%2BEygutSiaLDR%2FHQIEx7vI8vUNpjrOlbwJaPmAtndJIZHDKJq7OMt6gqTqybca%2FkYhIowi45HsABGvXVtb5OUGxQtzWb18P815CxkuoMzPf9qQV%2BC%2FW2hOy4y5ieYOa3FrNjr7QpMvaG%2BM52eQ4CTuaAlKpATEKn2leGpFDg4wQ%2BuNDGvu9I8XviKkZvHCPjHMfyKCtcV6LWuieD9VtkTdG%2Ft3G0dbKlzoD4tQqluA0Ln11HJVPoTKpUbx6gMlocp%2BUmsPYTESzeXEKl4ussfIXSKZzgY%2FNov6wi43nzVgNqnKRcf7HWqnFrG%2BVMt5Yx57mmWTafSkkVnHkKXhy%2F3R%2FAZVOqLqhSIWyI8l4eWEQCsHnkh4JfLyCwj%2FQdQ95HVqvp%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
1982,https://pulsar.ebay.com/plsr/clk/0/SADS/9?pld=%7B%22mecs%22%3A%22262999516238b48a4734040e45a0a0d63cd0ec6a23b3%22%2C%22enc%22%3A%22AQABAAACkLmQa24OtTHRaocrSZUBEXdbJcXpFE1Lu3SM7wXJtyxhZyzP6LNKagaGKAAbBLUpDXDhbNpLm3Azaq8ZCVz1nidAeR0mTo9caKMBYTGflKLiU1m3o1kLE8JGZ5DsVAowzIb%2BbCZApjRWYz3CILYlopbEKhDVnWSjZKVusHtunvhNNzeDIl%2Bv%2FTzlei9VaJkR2tOcCkPDN2WR%2BerEXQ5mVY1ASt8AEnsrUb8c%2FtroZBI8A56tO1dssAoCQ5k6VGos2QuNx%2Buz3c3bussmtdKB%2FWFhuD0cExqMKlPIL0H2b%2BYQ6s9PptnCOczoE09eizQkLiUMQcX3nDNMCpZMmoZduN6rFhixP9OArYhTxIWlloVWdHAISfStHUx3Pv2XCyeZ3YZxJcwOa5lp5CO8mFpgRbb8Fo0fb1HDroBEveVG4tb6tyOnQRvXmTxGZ%2B5IvhkoJy288ZFJNT9VJhPEOfraM%2FuCxJxBEHUD2kvunn7RUaLPijXmLpALHArIUVAeTAWuBUkzdR00%2FuqxjxjgXctTrVCIwyhfufW48DNBDh8UswZo1%2FJxnF4jJz3qj1d9s30GN6sA5EF96vZ2nvWYTJJY%2Bu2TGuYhjx8t2H0dFKcO5dEo4wOUD6bDWenpcGzIzVBmMAUciABRdHQ0mD%2Bi5K4Z4xAGOEM76jIj73f3dhNcp%2FS41CMShIC6%2FxRdZ7j8GbDa%2B414%2FFhg6RZ3SKCH5TBVy1y13BMmUx%2Bmse5CV9ZD4N3iHurZL4EKdL7Ul5PByXNg7aPPvhy1dJG6jWaUgYOoNysw7Mbi12JD6AIbMovFdkW%2BV8%2BCIHOlZnWHA6uZ6FBAqTJhKxGwWQEP2sQWZW7noy%2FYVY91XEAfzxvp0Jh9Yr3l%22%7D,NA,NA, NA,NA,NA,NA,NA,NA,NA
1983,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/122073442272?var=&hash=item1c6c24e7e0:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 16GB Factory Unlocked Space Gray Silver Gold AT&T T-Mobile, Space Grey Silver Gold,7 viewed per hour,US $209.97,http://i.ebayimg.com/images/g/JKsAAOSw44BYG~W7/s-l300.jpg,407 sold,FREE,98.7% ÊPositive feedback
1984,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/311716985269?var=&hash=item4893c7b9b5:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 - 16GB 64GB GSM ""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,NA,US $224.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,258 sold,FREE,98.8% ÊPositive feedback
1985,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178804962?var=&hash=item3ab70730e2:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,8 sold in last 24 hours,US $214.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"6,662 sold",FREE,97% ÊPositive feedback
1986,http://www.ebay.com/itm/Apple-iPhone-6-a1549-16GB-Smartphone-Verizon-Unlocked-/381228351784?var=&hash=item58c2fb0128:m:m6JQ7wRY337KfSUSA2X55mQ,NA,Apple iPhone 6 a1549 16GB Smartphone Verizon Unlocked, Gold[out of stock] Silver Space Gray,34 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/WXYAAOSw4CFY5R3Q/s-l300.jpg,"7,891 sold",FREE,98.4% ÊPositive feedback
1987,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/252178803513?var=&hash=item3ab7072b39:m:mG_Rz_hyvRd-a6Of7omib2w,NA,Apple iPhone 6 64GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray/Black Silver/White Gold/White,158 viewed per day,US $234.99,http://i.ebayimg.com/images/g/NaAAAOSwZ1lWgrvI/s-l300.jpg,"4,037 sold",FREE,97% ÊPositive feedback
1988,http://www.ebay.com/itm/Apple-iPhone-6-16GB-64GB-128GB-GSM-Factory-Unlocked-Smartphone-Gold-Gray-Silver-/192184676741?var=&hash=item2cbf197185:m:m4lZjoT-_S0xblU8hX7BH8A,NA,"Apple iPhone 6 16GB 64GB 128GB GSM""Factory Unlocked"" Smartphone Gold Gray Silver", Space Gray Silver Gold,55 viewed per hour,US $214.99,http://i.ebayimg.com/images/g/4gAAAOSwNRdX61Up/s-l300.jpg,168 sold,FREE,98.8% ÊPositive feedback
1989,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Unlocked-GSM-iOS-Smartphone-Black-Silver-Gold-/272672838924?var=&hash=item3f7c91550c:m:mMa4wSWgLuma7R0Ie_swMNw,NA,Apple iPhone 6 16GB Unlocked GSM iOS Smartphone Black Silver Gold, Space Gray Silver[out of stock] Gold[out of stock],47 viewed per hour,US $218.95,http://i.ebayimg.com/images/g/tywAAOSwxu5ZGf1N/s-l300.jpg,84 sold,FREE,97.8% ÊPositive feedback
1990,http://www.ebay.com/itm/Apple-iPhone-6-16GB-Factory-Unlocked-4G-LTE-8MP-Camera-iOS-Smartphone-/381957225454?var=&hash=item58ee6cbbee:m:mDRF3-0tQsDf59tk_LdXnFw,NA,"Apple iPhone 6 16GB ""Factory Unlocked"" 4G LTE 8MP Camera iOS Smartphone", Gold Silver Space Gray,1 sold in last hour,US $242.95,http://i.ebayimg.com/images/g/JSUAAOSwiylXBSpW/s-l300.jpg,531 sold,FREE,98.3% ÊPositive feedback
1991,http://www.ebay.com/itm/Apple-iPhone-6-AT-T-SmartPhone-Gold-Silver-Space-Gray-16GB-64GB-128GB-/232243801723?var=&hash=item3612cf2e7b:m:mDz7f4Cv6gfO-VAPRWqu7wQ,NA,Apple iPhone 6 (AT&T) SmartPhone Gold Silver Space Gray 16GB 64GB 128GB, Gold Space Gray Silver,10 viewed per hour,US $249.99,http://i.ebayimg.com/images/g/xzUAAOSw~AVYp2t4/s-l300.jpg,224 sold,FREE,98.2% ÊPositive feedback
1992,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Factory-Unlocked-4G-LTE-iOS-8MP-Camera-Smartphone-/382037941107?var=&hash=item58f33c5b73:m:m9Qaj_5I-lRPilziVcCZH5g,NA,"Apple iPhone 6 128GB ""Factory Unlocked"" 4G LTE iOS 8MP Camera Smartphone", Gold[out of stock] Silver Space Gray,186 viewed per day,US $284.95,http://i.ebayimg.com/images/g/SDwAAOSwFqJWr6NN/s-l300.jpg,88 sold,FREE,98.3% ÊPositive feedback
1993,http://www.ebay.com/itm/NEW-Apple-iPhone-6-16GB-64GB-Gold-Silver-Space-Gray-GSM-Factory-Unlocked-Phone-/182569856644?var=&hash=item2a8202ee84:m:m1ZA8pthr0ruwQbVf9nnYIA,NA,NEW Apple iPhone 6 16GB 64GB Gold Silver Space Gray GSM Factory Unlocked Phone, iPhone 6-Gold iPhone 6-Silver iPhone 6-Gray iPhone 4S Black iPhone 4S White,18 viewed per hour,NA,http://i.ebayimg.com/images/g/4D0AAOSwlndZFErJ/s-l300.jpg,Experienced seller,$15.00 ,99% ÊPositive feedback
1994,http://www.ebay.com/itm/Apple-iPhone-6-64GB-Factory-GSM-Unlocked-Space-Gray-Silver-Gold-AT-T-T-Mobile-/131741651396?var=&hash=item1eac6a11c4:m:mav9jBuvb4ahkI4kquxXmMQ,NA,Apple iPhone 6 64GB Factory GSM Unlocked - Space Gray Silver Gold AT&T T-Mobile, Space Gray Silver Gold[out of stock],13 viewed per hour,US $259.97,http://i.ebayimg.com/images/g/yx0AAOSw5cNYG~nm/s-l300.jpg,"1,125 sold",FREE,98.7% ÊPositive feedback
1995,http://www.ebay.com/itm/Apple-iPhone-6-128GB-Verizon-Wireless-4G-LTE-8MP-Camera-Smartphone-/401306230275?var=&hash=item5d6fb71e03:m:mLQOSdNz6d-DwcG0_3M8EAg,NA,Apple iPhone 6 128GB Verizon Wireless 4G LTE 8MP Camera Smartphone, Gold Silver Space Gray,NA,US $284.95,http://i.ebayimg.com/images/g/lMgAAOSwYHxWQLv9/s-l300.jpg,60-day returns,FREE,98.3% ÊPositive feedback
1996,http://www.ebay.com/itm/Apple-iPhone-6-16-64-128GB-GSM-Unlocked-4G-LTE-iOS-Smartphone-Gold-Gray-Silver-/142306188414?var=&hash=item21221c1c7e:m:mXoSuCXHnby_o9jb7j5UklQ,NA,Apple iPhone 6 16/64/128GB GSM Unlocked 4G LTE iOS Smartphone Gold Gray Silver, 128GB 64GB 16GB,323 viewed per day,US $217.99,http://i.ebayimg.com/images/g/dGEAAOSwfVpYoK-K/s-l300.jpg,898 sold,FREE,98.8% ÊPositive feedback
